/root/Desktop/Data/IMG/center_2019_08_16_13_47_50_801.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_50_801.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_50_801.jpg,0,0,0,5.557337E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_50_886.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_50_886.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_50_886.jpg,0,0,0,1.777803E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_50_967.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_50_967.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_50_967.jpg,0,0,0,1.34897E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_052.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_052.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_052.jpg,0,0,0,2.408612E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_138.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_138.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_138.jpg,0,0,0,3.338398E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_223.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_223.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_223.jpg,0,0,0,4.700099E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_306.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_306.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_306.jpg,0,0,0,5.697132E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_396.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_396.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_396.jpg,0,0,0,3.599917E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_485.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_485.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_485.jpg,0,0,0,1.966191E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_568.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_568.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_568.jpg,0,0,0,2.905222E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_648.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_648.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_648.jpg,0,0,0,4.233892E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_733.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_733.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_733.jpg,0,0,0,5.563534E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_815.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_815.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_815.jpg,0,0,0,6.494177E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_904.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_904.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_904.jpg,0,0,0,7.190837E-07
/root/Desktop/Data/IMG/center_2019_08_16_13_47_51_992.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_51_992.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_51_992.jpg,0,0,0,5.686878E-06
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_075.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_075.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_075.jpg,0,0.08628273,0,0.06154243
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_149.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_149.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_149.jpg,0,0.3071222,0,0.2402333
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_243.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_243.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_243.jpg,0,0.1030862,0,0.4701097
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_313.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_313.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_313.jpg,0,0,0,0.4496233
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_391.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_391.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_391.jpg,-0.007518797,0,0,0.4457112
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_472.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_472.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_472.jpg,-0.02255639,0,0,0.4418226
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_559.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_559.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_559.jpg,-0.1052632,0,0,0.4378334
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_645.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_645.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_645.jpg,-0.1428571,0,0,0.4331605
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_734.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_734.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_734.jpg,-0.1503759,0,0,0.4296533
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_824.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_824.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_824.jpg,-0.1654135,0,0,0.4252921
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_905.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_905.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_905.jpg,-0.1879699,0,0,0.4217875
/root/Desktop/Data/IMG/center_2019_08_16_13_47_52_998.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_52_998.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_52_998.jpg,-0.2105263,0.09595513,0,0.4368313
/root/Desktop/Data/IMG/center_2019_08_16_13_47_53_083.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_53_083.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_53_083.jpg,-0.2180451,0.3543477,0,0.7357103
/root/Desktop/Data/IMG/center_2019_08_16_13_47_53_165.jpg,/root/Desktop/Data/IMG/left_2019_08_16_13_47_53_165.jpg,/root/Desktop/Data/IMG/right_2019_08_16_13_47_53_165.jpg,-0.2180451,0.5984037,0,1.179716
